0.023062482,0.070312545,1.49E-08,0.906624988,0.023062482,0.070312545,1.49E-08,0.906624988,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.011531241,0.035156272,7.45E-09,0.953312494,0.011531241,0.035156272,7.45E-09,0.953312494,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.505765621,0.017578136,3.73E-09,0.476656247,0.505765621,0.017578136,3.73E-09,0.476656247,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.75288281,0.008789068,1.86E-09,0.238328123,0.75288281,0.008789068,1.86E-09,0.238328123,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.376441405,0.004394534,9.31E-10,0.619164062,0.376441405,0.004394534,9.31E-10,0.619164062,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.688220703,0.002197267,4.66E-10,0.309582031,0.688220703,0.002197267,4.66E-10,0.309582031,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.344110351,0.001098634,2.33E-10,0.654791015,0.344110351,0.001098634,2.33E-10,0.654791015,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.672055176,0.000549317,1.16E-10,0.327395508,0.672055176,0.000549317,1.16E-10,0.327395508,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.836027588,0.000274658,5.82E-11,0.163697754,0.836027588,0.000274658,5.82E-11,0.163697754,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.918013794,0.000137329,2.91E-11,0.081848877,0.918013794,0.000137329,2.91E-11,0.081848877,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.459006897,6.86646E-05,1.46E-11,0.540924438,0.459006897,6.86646E-05,1.46E-11,0.540924438,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.729503448,3.43323E-05,7.28E-12,0.270462219,0.729503448,3.43323E-05,7.28E-12,0.270462219,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.364751724,1.71661E-05,0.5,0.13523111,0.364751724,1.71661E-05,0.5,0.13523111,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.182375862,0.500008583,0.25,0.067615555,0.182375862,0.500008583,0.25,0.067615555,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.591187931,0.250004292,0.125,0.033807777,0.591187931,0.250004292,0.125,0.033807777,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.795593966,0.125002146,0.0625,0.016903889,0.795593966,0.125002146,0.0625,0.016903889,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.897796983,0.062501073,0.03125,0.008451944,0.897796983,0.062501073,0.03125,0.008451944,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.448898491,0.531250536,0.015625,0.004225972,0.448898491,0.531250536,0.015625,0.004225972,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.224449246,0.765625268,0.0078125,0.002112986,0.224449246,0.765625268,0.0078125,0.002112986,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.612224623,0.382812634,0.00390625,0.001056493,0.612224623,0.382812634,0.00390625,0.001056493,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.306112311,0.191406317,0.001953125,0.500528247,0.306112311,0.191406317,0.001953125,0.500528247,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.153056156,0.095703159,0.000976563,0.750264123,0.153056156,0.095703159,0.000976563,0.750264123,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.076528078,0.547851579,0.000488281,0.375132062,0.076528078,0.547851579,0.000488281,0.375132062,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.038264039,0.27392579,0.500244141,0.187566031,0.038264039,0.27392579,0.500244141,0.187566031,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.019132019,0.136962895,0.25012207,0.593783015,0.019132019,0.136962895,0.25012207,0.593783015,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.50956601,0.068481447,0.125061035,0.296891508,0.50956601,0.068481447,0.125061035,0.296891508,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.754783005,0.034240724,0.062530518,0.148445754,0.754783005,0.034240724,0.062530518,0.148445754,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.877391502,0.017120362,0.031265259,0.074222877,0.877391502,0.017120362,0.031265259,0.074222877,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.938695751,0.008560181,0.015632629,0.037111438,0.938695751,0.008560181,0.015632629,0.037111438,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.969347876,0.00428009,0.007816315,0.018555719,0.969347876,0.00428009,0.007816315,0.018555719,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.484673938,0.002140045,0.003908157,0.50927786,0.484673938,0.002140045,0.003908157,0.50927786,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.242336969,0.501070023,0.001954079,0.25463893,0.242336969,0.501070023,0.001954079,0.25463893,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.121168484,0.250535011,0.500977039,0.127319465,0.121168484,0.250535011,0.500977039,0.127319465,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.060584242,0.125267506,0.25048852,0.563659732,0.060584242,0.125267506,0.25048852,0.563659732,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.030292121,0.562633753,0.12524426,0.281829866,0.030292121,0.562633753,0.12524426,0.281829866,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.015146061,0.781316876,0.06262213,0.140914933,0.015146061,0.781316876,0.06262213,0.140914933,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.00757303,0.390658438,0.031311065,0.570457467,0.00757303,0.390658438,0.031311065,0.570457467,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.003786515,0.195329219,0.515655532,0.285228733,0.003786515,0.195329219,0.515655532,0.285228733,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.001893258,0.09766461,0.257827766,0.642614367,0.001893258,0.09766461,0.257827766,0.642614367,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.500946629,0.048832305,0.128913883,0.321307183,0.500946629,0.048832305,0.128913883,0.321307183,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.250473314,0.524416152,0.064456942,0.160653592,0.250473314,0.524416152,0.064456942,0.160653592,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.625236657,0.262208076,0.032228471,0.080326796,0.625236657,0.262208076,0.032228471,0.080326796,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.312618329,0.131104038,0.016114235,0.540163398,0.312618329,0.131104038,0.016114235,0.540163398,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.656309164,0.065552019,0.008057118,0.270081699,0.656309164,0.065552019,0.008057118,0.270081699,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.828154582,0.03277601,0.004028559,0.135040849,0.828154582,0.03277601,0.004028559,0.135040849,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.414077291,0.016388005,0.002014279,0.567520425,0.414077291,0.016388005,0.002014279,0.567520425,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.707038646,0.008194002,0.00100714,0.283760212,0.707038646,0.008194002,0.00100714,0.283760212,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.353519323,0.504097001,0.00050357,0.141880106,0.353519323,0.504097001,0.00050357,0.141880106,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.676759661,0.252048501,0.000251785,0.070940053,0.676759661,0.252048501,0.000251785,0.070940053,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.838379831,0.12602425,0.000125892,0.035470027,0.838379831,0.12602425,0.000125892,0.035470027,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.419189915,0.063012125,6.29462E-05,0.517735013,0.419189915,0.063012125,6.29462E-05,0.517735013,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.209594958,0.531506063,3.14731E-05,0.258867507,0.209594958,0.531506063,3.14731E-05,0.258867507,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.604797479,0.265753031,1.57366E-05,0.129433753,0.604797479,0.265753031,1.57366E-05,0.129433753,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.802398739,0.132876516,7.87E-06,0.064716877,0.802398739,0.132876516,7.87E-06,0.064716877,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.90119937,0.066438258,3.93E-06,0.032358438,0.90119937,0.066438258,3.93E-06,0.032358438,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.450599685,0.033219129,1.97E-06,0.516179219,0.450599685,0.033219129,1.97E-06,0.516179219,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.725299842,0.016609564,9.84E-07,0.25808961,0.725299842,0.016609564,9.84E-07,0.25808961,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.862649921,0.008304782,4.92E-07,0.129044805,0.862649921,0.008304782,4.92E-07,0.129044805,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.931324961,0.004152391,2.46E-07,0.064522402,0.931324961,0.004152391,2.46E-07,0.064522402,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.96566248,0.002076196,1.23E-07,0.032261201,0.96566248,0.002076196,1.23E-07,0.032261201,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.48283124,0.001038098,6.15E-08,0.516130601,0.48283124,0.001038098,6.15E-08,0.516130601,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.24141562,0.000519049,3.07E-08,0.7580653,0.24141562,0.000519049,3.07E-08,0.7580653,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.12070781,0.000259524,1.54E-08,0.87903265,0.12070781,0.000259524,1.54E-08,0.87903265,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.560353905,0.000129762,7.68E-09,0.439516325,0.560353905,0.000129762,7.68E-09,0.439516325,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.780176953,6.48811E-05,3.84E-09,0.219758163,0.780176953,6.48811E-05,3.84E-09,0.219758163,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.890088476,3.24406E-05,1.92E-09,0.109879081,0.890088476,3.24406E-05,1.92E-09,0.109879081,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.445044238,1.62203E-05,0.500000001,0.054939541,0.445044238,1.62203E-05,0.500000001,0.054939541,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.222522119,8.11E-06,0.25,0.52746977,0.222522119,8.11E-06,0.25,0.52746977,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.61126106,4.06E-06,0.125,0.263734885,0.61126106,4.05507E-06,0.125,0.263734885,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.80563053,2.02753E-06,0.0625,0.131867443,0.80563053,2.02753E-06,0.0625,0.131867443,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.402815265,1.01E-06,0.03125,0.565933721,0.402815265,1.01E-06,0.03125,0.565933721,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.201407632,0.500000507,0.015625,0.282966861,0.201407632,0.500000507,0.015625,0.282966861,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.600703816,0.250000253,0.0078125,0.14148343,0.600703816,0.250000253,0.0078125,0.14148343,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.800351908,0.125000127,0.00390625,0.070741715,0.800351908,0.125000127,0.00390625,0.070741715,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.400175954,0.062500063,0.001953125,0.535370858,0.400175954,0.062500063,0.001953125,0.535370858,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.200087977,0.531250032,0.000976563,0.267685429,0.200087977,0.531250032,0.000976563,0.267685429,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.100043989,0.265625016,0.000488281,0.633842714,0.100043989,0.265625016,0.000488281,0.633842714,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.050021994,0.132812508,0.000244141,0.816921357,0.050021994,0.132812508,0.000244141,0.816921357,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.525010997,0.066406254,0.00012207,0.408460679,0.525010997,0.066406254,0.00012207,0.408460679,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.262505499,0.533203127,6.10352E-05,0.204230339,0.262505499,0.533203127,6.10352E-05,0.204230339,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.631252749,0.266601563,3.05176E-05,0.10211517,0.631252749,0.266601563,3.05176E-05,0.10211517,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.315626375,0.133300782,1.52588E-05,0.551057585,0.315626375,0.133300782,1.52588E-05,0.551057585,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.657813187,0.066650391,7.63E-06,0.275528792,0.657813187,0.066650391,7.63E-06,0.275528792,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.328906594,0.033325195,3.81E-06,0.637764396,0.328906594,0.033325195,3.8147E-06,0.637764396,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.664453297,0.016662598,1.91E-06,0.318882198,0.664453297,0.016662598,1.91E-06,0.318882198,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.832226648,0.008331299,9.54E-07,0.159441099,0.832226648,0.008331299,9.54E-07,0.159441099,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.416113324,0.504165649,4.77E-07,0.07972055,0.416113324,0.504165649,4.77E-07,0.07972055,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.208056662,0.752082825,2.38E-07,0.039860275,0.208056662,0.752082825,2.38E-07,0.039860275,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.104028331,0.876041412,1.19E-07,0.019930137,0.104028331,0.876041412,1.19E-07,0.019930137,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.552014166,0.438020706,5.96E-08,0.009965069,0.552014166,0.438020706,5.96E-08,0.009965069,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.276007083,0.219010353,2.98E-08,0.504982534,0.276007083,0.219010353,2.98E-08,0.504982534,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.138003541,0.109505177,1.49E-08,0.752491267,0.138003541,0.109505177,1.49E-08,0.752491267,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.569001771,0.054752588,7.45E-09,0.376245634,0.569001771,0.054752588,7.45E-09,0.376245634,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.284500885,0.527376294,3.73E-09,0.188122817,0.284500885,0.527376294,3.73E-09,0.188122817,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.642250443,0.263688147,1.86E-09,0.094061408,0.642250443,0.263688147,1.86E-09,0.094061408,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.321125221,0.131844074,9.31E-10,0.547030704,0.321125221,0.131844074,9.31E-10,0.547030704,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.660562611,0.065922037,4.66E-10,0.273515352,0.660562611,0.065922037,4.66E-10,0.273515352,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.830281305,0.032961018,2.33E-10,0.136757676,0.830281305,0.032961018,2.33E-10,0.136757676,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.915140653,0.016480509,1.16E-10,0.068378838,0.915140653,0.016480509,1.16E-10,0.068378838,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.957570326,0.008240255,5.82E-11,0.034189419,0.957570326,0.008240255,5.82E-11,0.034189419,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.478785163,0.504120127,2.91E-11,0.01709471,0.478785163,0.504120127,2.91E-11,0.01709471,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.239392582,0.252060064,1.46E-11,0.508547355,0.239392582,0.252060064,1.46E-11,0.508547355,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.619696291,0.126030032,7.28E-12,0.254273677,0.619696291,0.126030032,7.28E-12,0.254273677,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.809848145,0.063015016,3.64E-12,0.127136839,0.809848145,0.063015016,3.64E-12,0.127136839,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.404924073,0.531507508,1.82E-12,0.063568419,0.404924073,0.531507508,1.82E-12,0.063568419,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.702462036,0.265753754,9.09E-13,0.03178421,0.702462036,0.265753754,9.09E-13,0.03178421,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.851231018,0.132876877,4.55E-13,0.015892105,0.851231018,0.132876877,4.55E-13,0.015892105,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.925615509,0.066438438,2.27E-13,0.007946052,0.925615509,0.066438438,2.27E-13,0.007946052,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.462807755,0.033219219,1.14E-13,0.503973026,0.462807755,0.033219219,1.14E-13,0.503973026,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.231403877,0.01660961,5.68E-14,0.751986513,0.231403877,0.01660961,5.68E-14,0.751986513,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.615701939,0.008304805,2.84E-14,0.375993257,0.615701939,0.008304805,2.84E-14,0.375993257,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.307850969,0.004152402,1.42E-14,0.687996628,0.307850969,0.004152402,1.42E-14,0.687996628,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.653925485,0.002076201,7.11E-15,0.343998314,0.653925485,0.002076201,7.11E-15,0.343998314,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.826962742,0.001038101,3.55E-15,0.171999157,0.826962742,0.001038101,3.55E-15,0.171999157,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.413481371,0.00051905,1.78E-15,0.585999579,0.413481371,0.00051905,1.78E-15,0.585999579,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.706740686,0.000259525,8.88E-16,0.292999789,0.706740686,0.000259525,8.88E-16,0.292999789,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.353370343,0.500129763,4.44E-16,0.146499895,0.353370343,0.500129763,4.44E-16,0.146499895,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.676685171,0.250064881,2.22E-16,0.073249947,0.676685171,0.250064881,2.22E-16,0.073249947,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.838342586,0.125032441,1.11E-16,0.036624974,0.838342586,0.125032441,1.11E-16,0.036624974,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.419171293,0.56251622,5.55E-17,0.018312487,0.419171293,0.56251622,5.55E-17,0.018312487,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.709585646,0.28125811,2.78E-17,0.009156243,0.709585646,0.28125811,2.78E-17,0.009156243,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.354792823,0.640629055,1.39E-17,0.004578122,0.354792823,0.640629055,1.39E-17,0.004578122,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.677396412,0.320314528,6.94E-18,0.002289061,0.677396412,0.320314528,6.94E-18,0.002289061,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.338698206,0.660157264,3.47E-18,0.00114453,0.338698206,0.660157264,3.47E-18,0.00114453,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.169349103,0.330078632,1.73E-18,0.500572265,0.169349103,0.330078632,1.73E-18,0.500572265,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.584674551,0.165039316,8.67E-19,0.250286133,0.584674551,0.165039316,8.67E-19,0.250286133,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.792337276,0.082519658,4.34E-19,0.125143066,0.792337276,0.082519658,4.34E-19,0.125143066,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.396168638,0.041259829,2.17E-19,0.562571533,0.396168638,0.041259829,2.17E-19,0.562571533,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.698084319,0.020629914,1.08E-19,0.281285767,0.698084319,0.020629914,1.08E-19,0.281285767,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.849042159,0.010314957,5.42E-20,0.140642883,0.849042159,0.010314957,5.42E-20,0.140642883,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.42452108,0.505157479,2.71E-20,0.070321442,0.42452108,0.505157479,2.71E-20,0.070321442,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.21226054,0.252578739,1.36E-20,0.535160721,0.21226054,0.252578739,1.36E-20,0.535160721,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.10613027,0.62628937,6.78E-21,0.26758036,0.10613027,0.62628937,6.78E-21,0.26758036,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.553065135,0.313144685,3.39E-21,0.13379018,0.553065135,0.313144685,3.39E-21,0.13379018,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.776532567,0.156572342,1.69E-21,0.06689509,0.776532567,0.156572342,1.69E-21,0.06689509,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.888266284,0.078286171,8.47E-22,0.033447545,0.888266284,0.078286171,8.47E-22,0.033447545,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.944133142,0.039143086,4.24E-22,0.016723773,0.944133142,0.039143086,4.24E-22,0.016723773,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.472066571,0.019571543,2.12E-22,0.508361886,0.472066571,0.019571543,2.12E-22,0.508361886,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.236033285,0.009785771,1.06E-22,0.754180943,0.236033285,0.009785771,1.06E-22,0.754180943,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.618016643,0.004892886,5.29E-23,0.377090472,0.618016643,0.004892886,5.29E-23,0.377090472,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.809008321,0.002446443,2.65E-23,0.188545236,0.809008321,0.002446443,2.65E-23,0.188545236,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.404504161,0.001223221,1.32E-23,0.594272618,0.404504161,0.001223221,1.32E-23,0.594272618,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.70225208,0.000611611,6.62E-24,0.297136309,0.70225208,0.000611611,6.62E-24,0.297136309,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.85112604,0.000305805,3.31E-24,0.148568154,0.85112604,0.000305805,3.31E-24,0.148568154,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.42556302,0.000152903,1.65E-24,0.574284077,0.42556302,0.000152903,1.65E-24,0.574284077,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.71278151,7.64513E-05,8.27E-25,0.287142039,0.71278151,7.64513E-05,8.27E-25,0.287142039,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.856390755,3.82257E-05,4.14E-25,0.143571019,0.856390755,3.82257E-05,4.14E-25,0.143571019,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.428195378,1.91128E-05,2.07E-25,0.57178551,0.428195378,1.91128E-05,2.07E-25,0.57178551,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.214097689,9.56E-06,0.5,0.285892755,0.214097689,9.56E-06,0.5,0.285892755,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.607048844,4.78E-06,0.25,0.142946377,0.607048844,4.78E-06,0.25,0.142946377,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.803524422,2.39E-06,0.125,0.071473189,0.803524422,2.39E-06,0.125,0.071473189,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.901762211,1.19E-06,0.0625,0.035736594,0.901762211,1.19E-06,0.0625,0.035736594,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.450881106,5.97E-07,0.03125,0.517868297,0.450881106,5.97E-07,0.03125,0.517868297,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.225440553,2.99E-07,0.015625,0.758934149,0.225440553,2.99E-07,0.015625,0.758934149,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.112720276,0.500000149,0.0078125,0.379467074,0.112720276,0.500000149,0.0078125,0.379467074,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.056360138,0.750000075,0.00390625,0.189733537,0.056360138,0.750000075,0.00390625,0.189733537,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.528180069,0.375000037,0.001953125,0.094866769,0.528180069,0.375000037,0.001953125,0.094866769,#VALUE!,#VALUE!,#VALUE!,#VALUE!
